z³o¿ony wada zastawka aortalny ( umiarkowany niedomykalnoœæ z umiarkowany stenoz¹	ICD10:I35.2	2	2	Zwê¿enie zastawki aortalnej z niedomykalnoœci¹
z³o¿ony wada zastawka mitralny ( umiarkowany niedomykalnoœæ	ICD10:I34.0	2	2	Niedomykalnoœæ zastawki mitralnej
³agodny stenoz¹	ICD10:I34.2	2	2	Niereumatyczne zwê¿enie zastawki mitralnej
komorowy zaburzenie rytm serce ( pobudzenie pojedynczy para	ICD10:I49.3	2	2	
nadkomorowe zaburzenie rytm serce ( pobudzenie pojedynczy para	ICD10:I49.1	4	4	Przedwczesna depolaryzacja przedsionkowa [pobudzenie przedsionkowe]
zw³óknienie p³uco	ICD10:J84.1	4	4	Inne choroby tkanki œródmi¹¿szowej p³uc ze zw³óknieniem
przewlek³y niewydolnoœæ serce z obni¿yæ frakcja wyrzutowy lewy komora	ICD10:I50.1	2	2	Niewydolnoœæ serca lewokomorowa
z³o¿yæ reumatyczny wada zastawka aortalny pod postaæ umiarkowany stenozy z umiarkowan¹/istotn¹ niedomykalnoœæ	ICD10:I06.2	1	1	Reumatyczne zwê¿enie lewego ujœcia têtniczego z niedomykalnoœci¹ zastawki
z³o¿yæ rematyczna wada zastawka mitralnej pod postaæ umiarkowanej/istotnej stenozy z umiarkowany niedomykalnoœæ	ICD10:I05.2	1	1	Zwê¿enie lewego ujœcia ¿ylnego z niedomykalnoœci¹
2-krotnym obrzêk p³uco	ICD10:J81	1	1	Obrzêk p³uc
z³o¿ony wada zastawka aortalny pod postaæ umiarkowany stenozy z umiarkowany niedomykalnoœæ	ICD10:I35.2	1	1	Zwê¿enie zastawki aortalnej z niedomykalnoœci¹
z³o¿ony wada zastawka mitralnej pod postaæ umiarkowany stenozy	ICD10:I34.2	1	1	Niereumatyczne zwê¿enie zastawki mitralnej
du¿y niedomykalnoœæ ( typ i+iiib wed³ug carpentirera )	ICD10:I34.0	1	1	Niedomykalnoœæ zastawki mitralnej
z powód rak pierœ	ICD10:C50	1	1	Nowotwór z³oœliwy piersi
ograniczenie tolerancja wysi³ek do ii klasa wed³ug nyha	ICD10:R53	3	3	Z³e samopoczucie i zmêczenie
okazjonalnie paliæ papieros	ICD10:Z72.0	1	1	U¿ywanie tytoniu
z z³o¿yæ reumatyczny wada zastawka aortalny pod postaæ umiarkowany stenozy z umiarkowan¹/istotn¹ niedomykalnoœæ	ICD10:I06.2	1	1	Reumatyczne zwê¿enie lewego ujœcia têtniczego z niedomykalnoœci¹ zastawki
z z³o¿yæ rematyczn¹ wada zastawka mitralnej pod postaæ umiarkowanej/istotnej stenozy z umiarkowany niedomykalnoœæ	ICD10:I05.2	1	1	Zwê¿enie lewego ujœcia ¿ylnego z niedomykalnoœci¹
niedokrwistoœæ normocytarn¹ normobarwliw¹	ICD10:D64.9	1	1	Niedokrwistoœæ, nieokreœlona
z zw³óknienie p³uco	ICD10:J84.1	1	1	Inne choroby tkanki œródmi¹¿szowej p³uc ze zw³óknieniem
po 2-krotnym obrzêk p³uco	ICD10:J81	1	1	Obrzêk p³uc
napad tachyfa	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
dusznoœæ w iii klasa wed³ug nyha	ICD10:R06.0	1	1	Dusznoœæ
wysoki prawdopodobieñstwo ph	ICD10:I27.0	3	3	Pierwotne nadciœnienie p³ucne
tachyaf	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
infekcja wirusowy górny drogi oddechowy	ICD10:J06.9	1	1	Ostre zaka¿enie górnych dróg oddechowych, nieokreœlone
z¹bkowanie	ICD10:K00.7	1	1	Zespó³ z¹bkowania
umiarkowany zwê¿enie nadzastawkowe aorta	ICD10:Q23.0	2	2	Wrodzone zwê¿enie zastawki aortalnej
z³o¿ony anomalia wieñcowy têtnica wieñcowy	ICD10:Q24.5	2	2	Wada rozwojowa naczyñ wieñcowych
blaszka mia¿d¿ycowy z skrzeplina w ³uk aorta	ICD10:I70.0	1	1	Mia¿d¿yca aorty
œladowy niedomykalnoœæ zastawka aortalny	ICD10:I35.1	1	1	Niedomykalnoœæ zastawki aortalnej
obni¿enie œciana pochwa	ICD10:N81.9	2	2	Wypadanie ¿eñskich narz¹dów rozrodczych, nieokreœlone
ujemny za³ t w : v1-v6 obni¿enie stopieñ do 1 milimetr w : v5-v6 pojed exsv	ICD10:R94.3	1	1	Nieprawid³owe wyniki badañ czynnoœciowych uk³adu kr¹¿enia
na 4 piêtro wchodziæ bez odpoczynek i bez ból w klatka piersiowy	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
rr w dom : 100/60-110/65mmhg	ICD10:R03	1	1	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
dwup³atkowy zastawka neoaortalna	ICD10:Q23.8	1	1	Inne wrodzone wady rozwojowe zastawki aortalnej i zastawki mitralnej
pêcherz rozedmowe	ICD10:J43.9	1	1	Rozedma p³uc, nieokreœlona
dolegliwoœæ bólowy w klatka piersiowy zwi¹zanych z wysi³ek fizyczny	ICD10:R07.3	2	2	Inne bóle w klatce piersiowej
dwa epizod zas³abniêcia	ICD10:R55	2	2	Omdlenie i zapaœæ
z³amanie lewy koñczyna górny	ICD10:T10	1	1	Z³amanie koñczyny górnej, poziom nieokreœlony
palenie tytoñ : tak do 10/tydzieñ	ICD10:Z72.0	2	2	U¿ywanie tytoniu
znacznie zmniejszyæ tolerancja wysi³ek	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
przebytym ozw stemi œciana dolny	ICD10:I25.2	1	1	Przebyty zawa³ serca
niescalenie miêsieñ sercowy	ICD10:I42.8	1	1	Inne kardiomiopatie
niewydolnoœæ kr¹¿enia- zaburzyæ funkcja skuczowa lewy komora	ICD10:I50.1	1	1	Niewydolnoœæ serca lewokomorowa
cecha preeksyctacji ekg	ICD10:I45.6	1	1	Zespó³ preekscytacji
patologia pêcherzyk ¿ó³ciowy	ICD10:K82.9	1	1	Choroba pêcherzyka ¿ó³ciowego, nieokreœlona
s³aby przyrost masa cia³o	ICD10:R62.8	1	1	Inne braki w porównaniu do oczekiwanego prawid³owego rozwoju fizjologicznego
blok lewy odnoga pêczek hissa	ICD10:I44.7	1	1	Blok lewej odnogi pêczka Hisa, nieokreœlony
bezobjawowy napadowy migotanie przedsionek	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
wada serce pod postaæ umiarkowany niedomykalnoœæ mitralny	ICD10:I34.0	1	1	Niedomykalnoœæ zastawki mitralnej
nadciœnienie p³ucny o z³o¿yæ etiologia	ICD10:I27.0	3	3	Pierwotne nadciœnienie p³ucne
hipoplazja naczynie nerkowy	ICD10:Q27.8	8	8	Inne okreœlone wrodzone wady rozwojowe obwodowego uk³adu naczyniowego
stan po zatrzymanie kr¹¿enie i reanimacja	ICD10:I46.0	8	8	Zatrzymanie kr¹¿enia ze skuteczn¹ resuscytacj¹
niezst¹pione j¹dra- j¹dro w kana³	ICD10:Q53.9	8	8	Niezst¹pienie j¹dra, nieokreœlone
mikrodelecja 17q22q232	ICD10:Q93.6	5	5	Delecje obserwowane tylko podczas prometafazy
pierwotny nadciœnienie p³ucny	ICD10:I27.0	6	6	Pierwotne nadciœnienie p³ucne
hipoplazja ³uk aorta zakoñczyæ koarktacj¹	ICD10:Q25.4	1	1	Inne wrodzone wady rozwojowe aorty
malpozycyjnym ustawienie naczynie	ICD10:Q20.3	1	1	Nieprawid³owe po³¹czenia komorowo-têtnicze
przewê¿enie têtnica p³ucny lewy	ICD10:Q25.6	1	1	Zwê¿enie pnia p³ucnego
przebyta borelioza	ICD10:A69.2	3	3	Choroba z Lyme
istotnoœæ wada zastawka mitralny	ICD10:I34.9	1	1	Niereumatyczne zaburzenia funkcji zastawki mitralnej, nieokreœlone
³atwy mêczenie	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
wrodzony wada serce pod postaæ dwunap³ywowej komora lewy	ICD10:Q20.4	1	1	Wejœcie obu dróg ¿ylnych do jedynej komory
cecha restrykcje przep³yw przez przegroda miêdzyprzedsionkow¹	ICD10:Q21.1	1	1	Ubytek przegrody miêdzyprzedsionkowej
aberracja chromosomowy zrównowa¿ony	ICD10:Q99.8	1	1	Inne okreœlone aberracje chromosomowe
czêœciowy monosomia   5q353	ICD10:Q93.5	1	1	Inne delecje czêœci chromosomów
trisomia 9q3411q343	ICD10:Q92.9	1	1	Trisomia ca³kowita lub czêœciowa autosomów, nieokreœlona
wspolna komora	ICD10:Q20.4	1	1	Wejœcie obu dróg ¿ylnych do jedynej komory
wrodzony wada serce pod postaæ atrezja zastawka pieñ p³ucny	ICD10:Q22.0	2	2	Zaroœniêcie zastawki pnia p³ucnego
transpozycja wielki naczynie têtniczy	ICD10:Q20.3	2	2	Nieprawid³owe po³¹czenia komorowo-têtnicze
opóŸniæ rozwój psychomotoryczny	ICD10:R62.0	2	2	OpóŸnienie etapów rozwoju fizjologicznego
wrodzony wada serce atrpav	ICD10:Q22.0	2	2	Zaroœniêcie zastawki pnia p³ucnego
prawostronny ³uk aorta z patologia odejœcie naczynie od ³uk	ICD10:Q27.8	3	3	Inne okreœlone wrodzone wady rozwojowe obwodowego uk³adu naczyniowego
typowy przetrwa³ym przewód têtniczy	ICD10:Q25.0	3	3	Dro¿ny przewód têtniczy
translokacja robertsonowska : 14:21(q10 ; q10 )	ICD10:Q90.2	4	4	Trisomia 21, translokacja
poszerzenie uk³ad kielichowo-miedniczkowego lewy nerka	ICD10:Q62.8	4	4	Inne wrodzone wady rozwojowe moczowodu
ccasin-lpa	ICD10:Q25.0	3	3	Dro¿ny przewód têtniczy
wrodzony wada serce pod postaæ kana³ przedsionkowy - komorowy	ICD10:Q21.2	1	1	Ubytek przegrody przedsionkowo-komorowej
dysplastyczny zastawka mitralny z prolapsem oraz istotny niedomykalnoœæ	ICD10:Q23.3	1	1	Wrodzona niedomykalnoœæ zastawki mitralnej
zespó³ shprintzen-goldberg	ICD10:Q87.8	1	1	Inne okreœlone zespo³y wrodzonych wad rozwojowych niesklasyfikowane gdzie indziej
nieprawid³owoœæ w obrêb   uk³ad kostno-stawowego	ICD10:Q79.9	1	1	Wrodzona wada rozwojowa uk³adu miêœniowo-szkieletowego, nieokreœlona
choroba niedokrwienny serce ii/iii * - postaæ mikronaczyniowa	ICD10:I25.9	1	1	Przewlek³a choroba niedokrwienna serca, nieokreœlona
uczucie ucisk za mostek - ból pojawiaæ siê podczas silny emocja lub po wysi³ek fizyczny	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
kardiomiopatia rozstrzeniowa pozapalny	ICD10:I42.8	1	1	Inne kardiomiopatie
³agodny arytmia komorowy bezobjawowy	ICD10:I49.3	1	1	
ból w klatka piersiowy o charakter rozpieraæ niezwi¹zanego z wysi³ek fizyczny ( pacjent wi¹zaæ wystêpowanie ból g³ównie z kichaniem )	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
arytmia komorowy ( pojedynczy pobudzenie triplet )	ICD10:I49.3	1	1	
1 paczek na 3 dzieñ	ICD10:Z72.0	1	1	U¿ywanie tytoniu
rozwarstwionego têtniak aorta wstêpowaæ	ICD10:I71.2	2	2	Têtniak odcinka piersiowego aorty, bez informacji o pêkniêciu
zapalenie miêsieñ sercowy o jasny etiologia	ICD10:I40.9	1	1	Ostre zapalenie miêœnia sercowego, nieokreœlone
skrajny zwê¿enie zastawka p³ucny	ICD10:Q22.1	1	1	Wrodzone zwê¿enie zastawki pnia p³ucnego
objaw infekcja uk³ad oddechowy	ICD10:J00	1	1	Ostre zapalenie nosa i gard³a [przeziêbienie]
cukrzyca typ 2 de novo	ICD10:E11	1	1	Cukrzyca insulinoniezale¿na
aorta porcelanowy	ICD10:I70.0	1	1	Mia¿d¿yca aorty
porcelanowy aorta	ICD10:I70.0	1	1	Mia¿d¿yca aorty
zmiana zwyrodnieniowy krêgos³up litr	ICD10:M47.9	1	1	Zmiany zwyrodnieniowe krêgos³upa, nieokreœlone
alkohol : okazjonalnie ( 1 x w tydzieñ )	ICD10:Z72.1	1	1	U¿ywanie alkoholu
nielopoziomowe zwê¿enie pieñ têtnica plucnej ( pod- nad- i zastawkowy )	ICD10:Q25.6	1	1	Zwê¿enie pnia p³ucnego
narastania    transaminaza z   przewaga   ast   nad   alt	ICD10:R94.5	1	1	Nieprawid³owe wyniki badañ czynnoœciowych w¹troby
powiêkszania   siê    w¹troba	ICD10:R16.0	1	1	Powiêkszenie w¹troby niesklasyfikowane gdzie indziej
skrzeplina w ¿y³a g³ówny dolny	ICD10:I82.2	1	1	Zator i zakrzep ¿y³y g³ównej
labilny wartoœæ cisnienia tetniczego	ICD10:R03	1	1	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
napadow kolatania serce	ICD10:R00.2	1	1	
dolegliwosci bolowe w klatka piersiowy	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreœlony
dusznoœc	ICD10:R06.0	1	1	Dusznoœæ
zaburzenie hormonalny tarczyca	ICD10:E07.9	2	2	Choroby tarczycy, nieokreœlone
ból w klatka piersiowy o charakter d³awienie i pieczenie promenowaæ do gard³o przy zdenerwowanie	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
obni¿yæ tolerancja wysi³ek - nie wejœæ na pierwszy piêtro	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
ból krêgos³up w odcinek lêdŸwiowy	ICD10:M54.5	1	1	Ból okolicy lêdŸwiowo-krzy¿owej
p³aski za³amek t w avf	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
ujemny za³amek t w iii v1-v3	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
w przebieg zapalenie p³uco ( rsv )	ICD10:J18.9	1	1	Zapalenie p³uc, nieokreœlone
uczucie ko³atania serce bez zwi¹zek z wysi³ek fizyczny	ICD10:R00.2	1	1	
stan hipoglikemiczny	ICD10:E16.2	1	1	Hipoglikemia, nieokreœlona
silny dolegliwoœæ bólowy g³owa lub bark	ICD10:R51	1	1	Ból g³owy
zawrót g³owa towarzyszyæ	ICD10:R42	1	1	Zawroty g³owy i odurzenie
ciemnoœæ przed oko	ICD10:H53.4	1	1	Zmiany w polu widzenia
2x z upadek i uraza ( mni g³owa )	ICD10:T07	1	1	Liczne nieokreœlone urazy
ciœnieniomierz wskazywaæ arytmia	ICD10:I49.9	1	1	Zaburzenia rytmu serca, nieokreœlone
ko³ataniem serce w czas wysi³ek fizyczny	ICD10:R00.2	1	1	
napad lêkowy	ICD10:F41.9	1	1	Zaburzenia lêkowe, nieokreœlone
50 papieros dziennie	ICD10:Z72.0	1	1	U¿ywanie tytoniu
dziennie æwiartka	ICD10:Z72.1	1	1	U¿ywanie alkoholu
przeciek konstrukcyjny oraz oko³ozastawkowy wokó³ sztuczny zastawka mitralny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
przeciek oko³ozastawkowego na sztuczny z mitralny	ICD10:I34.8	1	1	Inne niereumatyczne zaburzenia funkcji zastawki mitralnej
wada wrodzony serce pod postaæ stenozy mitralny	ICD10:I34.2	1	1	Niereumatyczne zwê¿enie zastawki mitralnej
wada wrodzony serce pod postaæ sm	ICD10:I34.2	1	1	Niereumatyczne zwê¿enie zastawki mitralnej
w¹ski kana³ przeciek bez istotny znaczenie hemodynamiczny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
podwy¿szyæ próba w¹trobowy po atoris	ICD10:R94.5	1	1	Nieprawid³owe wyniki badañ czynnoœciowych w¹troby
lada - zwê¿enie 90 % d1 - zwê¿enie 90 % lcx - zwê¿enie 25 % 25-50 %	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
rca - zwê¿enie 25 % r-pda - zwê¿enie 25 %	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
dodatkowo uwapniæ guzek o œrednica do oko³o 3 milimetr w segment 2 p³uco prawy	ICD10:R91	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych p³uc
ból w klatka piersiowy zale¿ny od wysi³ek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
choroba hashimoto ( obecnie stadium eutyreozy )	ICD10:E06.3	1	1	Zapalenie tarczycy autoimmunologiczne
w wysi³ek ( si³owania spacer szybki duszny pomieszczenie ) potem ju¿ spoczynkowy 5x dziennie	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
z promieniowanie do plecy - ból kilkusekundowy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
tachykardia zatokowy rozpoznaæ	ICD10:R00.0	1	1	Tachykardia, nieokreœlona
okresowy stenokardia do ii ccs	ICD10:I20.8	1	1	Inne postacie choroby niedokrwiennej serca
do ii-iii nyha	ICD10:I50	1	1	Niewydolnoœæ serca
zawa³a serce z uniesienie odcinek stopieñ œciana dolny dolno-podstawnej i boczny	ICD10:I25.2	2	2	Przebyty zawa³ serca
utrzymywaæ siê wysoki wartoœæ trigliceryd	ICD10:E78.1	1	1	Czysta hiperglicerydemia
komorowy zaburzenie rytm serce ( exv ii iiia iiib iva wed³ug klasa lowna )	ICD10:I49.3	1	1	
infekcja wewn¹trz maciczna	ICD10:P39.9	2	2	Zaka¿enia swoiste dla okresu oko³oporodowego, nieokreœlone
opisaæ dro¿ny pda	ICD10:Q25.0	2	2	Dro¿ny przewód têtniczy
wysoki ciœnienie têtniczy	ICD10:R03	1	1	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
zwykle 150/90mmhg max 195/120 mmhg	ICD10:R03	1	1	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
ograniczenie tolerancja wysi³ek do i/ii klasa wed³ug nyha	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
do max 130/min w pomiara domowy	ICD10:R00.0	1	1	Tachykardia, nieokreœlona
aktualnie zmêczenie po wejœcie na 1 piêtro	ICD10:R53	2	2	Z³e samopoczucie i zmêczenie
ko³atania serce do 2 minuta max	ICD10:R00.2	1	1	
uwidoczniæ uogólniæ hipokinezê œciana z z³y kurczliwoœæ ivs	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
przedni ivs z ciê¿ki dysfunkcja skurczowo-rozkurczow¹ powiêkszyæ ( lvdd 64 milimetr )	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
³agodnie przeróœæ lv z ef 37 %	ICD10:I50.1	1	1	Niewydolnoœæ serca lewokomorowa
ponadto uwidoczniæ ³agodny niedomykalnoœæ zastawka mitralny	ICD10:I34.0	1	1	Niedomykalnoœæ zastawki mitralnej
³agodny arytmia komorowy do nsvt w³¹cznie	ICD10:I49.3	1	1	
charakter k³ucie bez zwi¹zek z wysi³ek fizyczny	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
dusznoœæ bez zwi¹zek z wysi³ek fizyczny	ICD10:R06.0	1	1	Dusznoœæ
mutacja w gen ldlr - 8 punkt	ICD10:E78.0	4	4	Czysta hipercholesterolemia
stê¿enie ldl-c powierzchnia 190 mg/dl	ICD10:E78.0	1	1	Czysta hipercholesterolemia
ldl cholesterol 245 mg/dl - 3 punkt	ICD10:E78.0	4	4	Czysta hipercholesterolemia
stê¿enie ldl-c powierzchnia 190 mg/dl - matka - 1 punkt	ICD10:E78.0	3	3	Czysta hipercholesterolemia
podwy¿szyæ ldl cholesterol	ICD10:E78.0	1	1	Czysta hipercholesterolemia
silny ból miêœniowy	ICD10:M79.1	1	1	Bóle miêœni
fa/fa napadowy	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
rr : 94/64-122/91	ICD10:R03	1	1	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
odpoczywaæ po wejsciu na 2 piêtro bez ból w klp	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
ko³¹tania serce czas	ICD10:R00.2	1	1	
piec ból w klasa piers nasilaæ siê po jedzenie	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
epizod fa	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
zas³	ICD10:R55	1	1	Omdlenie i zapaœæ
krawienia	ICD10:R58	1	1	Krwotok niesklasyfikowany gdzie indziej
infekcyjny zapalenie wsierdzie zwi¹zane w urz¹dzenie wszczepialny	ICD10:I33.0	1	1	Ostre i podostre zakaŸne zapalenie wsierdzia
zespó³ chory zatoka z pe³ny zespó³ masy	ICD10:I49.5	1	1	Zespó³ chorej zatoki
zespó³ wazowagalnego	ICD10:I95.1	1	1	Niedociœnienie têtnicze ortostatyczne
wysypka po pierwszy dawka	ICD10:R21	1	1	Rumieñ i inne nieswoiste wysypki skórne
gor¹czka do 39*c	ICD10:R50	1	1	Gor¹czka o innej lub nieznanej przyczynie
sss z pe³ny masy	ICD10:I49.5	1	1	Zespó³ chorej zatoki
zwê¿enie podzastawkowego i zastawkowego têtnica p³ucny	ICD10:Q22.1	1	1	Wrodzone zwê¿enie zastawki pnia p³ucnego
wrodzony wada uk³ad moczowy pod postaæ poszerzenie miedniczka i moczowód po strona lewy	ICD10:Q62.2	1	1	Wrodzony moczowód olbrzymi
bezobjawowy zaka¿enie uk³ad moczowy	ICD10:N39.0	1	1	Zaka¿enie uk³adu moczowego o nieokreœlonym umiejscowieniu
wielowadzie	ICD10:Q89.9	1	1	Wrodzona wada rozwojowa, nieokreœlona
pogarszania siê funkcja nerka l	ICD10:N17.9	2	2	Ostra niewydolnoœæ nerek, nieokreœlona
na pod³o¿e wada wrodzony uk³ad moczowy	ICD10:Q63.9	2	2	Wrodzona wada rozwojowa nerki, nieokreœlona
zespó³ wada wrodzony - tetralogia fallota	ICD10:Q21.3	2	2	Tetralogia Fallota
torbiel oun	ICD10:G93.0	2	2	Torbiele mózgu
hipoplazja palec v lewy stopa i paznokieæ	ICD10:Q74.9	2	2	Nieokreœlona wrodzona wada rozwojowa koñczyn
niewielki wzrost azotemii	ICD10:R79.8	2	2	Inne okreœlone nieprawid³owoœci badañ biochemicznych krwi
kreatynina do 114mg/dl i mocznik do 59mg/dl	ICD10:R79.8	2	2	Inne okreœlone nieprawid³owoœci badañ biochemicznych krwi
obustronny poszerzenie uk³ad kielichowo-miedniczkowych	ICD10:Q62.8	2	2	Inne wrodzone wady rozwojowe moczowodu
w trzeci trymestr ci¹¿a utrzymywaæ sie jedynie poszerzenie po strona lewy	ICD10:Q62.8	2	2	Inne wrodzone wady rozwojowe moczowodu
poszerzenie miedniczka	ICD10:Q63.8	2	2	Inne okreœlone wady rozwojowe nerki
obci¹¿yæ zgon	ICD10:I46.1	2	2	Nag³y zgon sercowy, tak opisany
epizod zespó³ nerczycowy	ICD10:N04	2	2	Zespó³ nerczycowy
c3 p2 w 36hbd	ICD10:P07.3	2	2	Inne przypadki wczeœniactwa
moczowód na ca³y d³ugoœæ do 12 milimetr	ICD10:Q62.2	2	2	Wrodzony moczowód olbrzymi
restrykcyjnym przep³yw na foa	ICD10:Q21.1	1	1	Ubytek przegrody miêdzyprzedsionkowej
wada serce p³ód	ICD10:Q24.9	1	1	Wrodzona wada rozwojowa serca, nieokreœlona
masywny zatorowoœæ p³ucny	ICD10:I26	3	3	Zator p³ucny
czuæ siê os³abiæ	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
test na grypa	ICD10:J11	1	1	Grypa, wirus niezidentyfikowany
¿chzz	ICD10:I80.2	1	1	Zapalenie i zakrzepowe zapalenie innych ¿y³ i innych naczyñ g³êbokich koñczyn dolnych
chor tarczyca	ICD10:E07.9	1	1	Choroby tarczycy, nieokreœlone
paluch koœlawego noga lewy	ICD10:M20.1	2	2	Paluch koœlawy (nabyty)
ból w klatka piersiowy o charakter ucisk zwi¹zanych z wysi³ek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
dusznoœæ wysi³kowy ( do ii klasa nyha )	ICD10:R06.0	1	1	Dusznoœæ
patologiczny za³amek q nad œciana dolny	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
zemrzeæ w wieko 56 znany przyczyna zgon	ICD10:R99	1	1	Inne niedok³adnie okreœlone lub nieznane przyczyny zgonu
problem z serce	ICD10:I51.6	1	1	Choroby serca i naczyñ krwionoœnych, nieokreœlone
5 papieros dziennie	ICD10:Z72.0	2	2	U¿ywanie tytoniu
choroba wieñcowy wielonaczyniowy	ICD10:I25.9	1	1	Przewlek³a choroba niedokrwienna serca, nieokreœlona
przebytym zawa³a serce nstemi	ICD10:I25.2	1	1	Przebyty zawa³ serca
przebyæ epizod przemijaæ niedokrwienie oun	ICD10:G45.9	1	1	Przemijaj¹ce napady niedokrwienia mózgu, nieokreœlone
zaburzenie hormon tarczcy	ICD10:R94.6	1	1	Nieprawid³owy wynik badañ czynnoœciowych tarczycy
dusznoœæ na i piêtro	ICD10:R06.0	1	1	Dusznoœæ
ból zamostkowe sporadycznie - wysi³kowy	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
cad - wielonaczyniowy	ICD10:I25.9	1	1	Przewlek³a choroba niedokrwienna serca, nieokreœlona
nestemi	ICD10:I25.2	1	1	Przebyty zawa³ serca
alkohol : tak 1 w tydzieñ 1 piwo + butelka na tydzieñ wino	ICD10:Z72.1	1	1	U¿ywanie alkoholu
zmniejszenie tolerancja wysi³ek postêpuj¹cej	ICD10:R53	1	1	Z³e samopoczucie i zmêczenie
choroba wrzodowy ¿o³adka	ICD10:K25	1	1	Wrzód ¿o³¹dka
zespó³ posturalnej tachykardia ortostatyczny	ICD10:I49.8	1	1	Inne okreœlone zaburzenia rytmu serca
wada serce pod postaæ ³agodnej/umiarkowanej niedomykalnoœæ mitralny	ICD10:I34.0	1	1	Niedomykalnoœæ zastawki mitralnej
têtniak zastawka otwór owalny	ICD10:I25.3	1	1	Têtniak serca
pfo z istotny przeciek lewo-prawym	ICD10:Q21.1	1	1	Ubytek przegrody miêdzyprzedsionkowej
guzek pierœ lewy ( zmiana ³agodny )	ICD10:D48.6	2	2	Pierœ
zmiana ogniskowa p³uco lewy	ICD10:R91	2	2	Nieprawid³owe wyniki diagnostycznych badañ obrazowych p³uc
reumatyczny wada zastawka mitralny	ICD10:I05.9	1	1	Choroba zastawki mitralnej, nieokreœlona
obni¿enie odcinek stopieñ w ii iii avf v5-v6 ( sta³y )	ICD10:R93.1	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
okresowy punktowy dolegliwoœæ bólowy w klatka piersiowy nie zwi¹zanych z wysi³ek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
lada blaszka mia¿d¿ycowy zwê¿aæ œwiat³o naczynie o 50 %	ICD10:I70.8	1	1	Mia¿d¿yca innych têtnic
ból w klatka piersiowy - k³uæ zwi¹zaæ z wysi³ek i z stres	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
on   ³agodny	ICD10:I34.0	1	1	Niedomykalnoœæ zastawki mitralnej
zmiana zwyrodnieniowy krêgos³up c th l	ICD10:M47	1	1	Zmiany zwyrodnieniowe krêgos³upa
zaburzenie lekowy	ICD10:F41.9	1	1	Zaburzenia lêkowe, nieokreœlone
wada serce pod postaæ umiarkowany niedomykalnoœæ zastawka trójdzielny	ICD10:I36.1	1	2	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
wydatny zarys wnêka lewy uwidoczniæ w rentgen klatka piersiowy	ICD10:R91	1	1	Nieprawid³owe wyniki diagnostycznych badañ obrazowych p³uc
