cieśń kanał nadgarstek prawy	ICD10:G56.0	1	1	Zespół cieśni nadgarstka
guzek w okolica podżuchwowej lewy	ICD10:R22	1	1	Umiejscowiony obrzęk, guzek, guz skóry i tkanki podskórnej
uogólnić choroba zwyrodnieniowy staw	ICD10:M19	1	1	Inne zwyrodnienia stawów
dolegliwość bólowy w klatka piersiowy o charakter ściskanie krótkotrwały przy próba szybki marsz	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
zwiększyć męczliwość	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
uczucie kołatania serce głównie wieczór po położenie się do łóżko	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
palenie tytoń : trzy papieros dziennie	ICD10:Z72.0	1	1	Używanie tytoniu
borelioza ( +	ICD10:A69.2	1	1	Choroba z Lyme
kręcz szyji	ICD10:Q68.0	1	1	Wrodzone zniekształcenie mięśnia mostkowo-obojczykowo-sutkowego
występować zasłabnięcia	ICD10:R55	1	1	Omdlenie i zapaść
ból w klatka piersiowy związane z ster   nie związane z wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
( pobudzenie pojedynczy	ICD10:I49.4	2	2	Inne i nieokreślone przedwczesne depolaryzacje [pobudzenia]
łagodna/umiarkowana niedomykalność zastawka mitralnej- wypadanie płatek tylny	ICD10:I34.0	1	1	Niedomykalność zastawki mitralnej
zespół barlowa	ICD10:I34.1	1	1	Wypadanie płatka zastawki mitralnej
wrodzony wada serce pod postać drożny przewód tętniczy	ICD10:Q25.0	4	4	Drożny przewód tętniczy
ubytek w część mięśniowy przegroda międzykomorowy	ICD10:Q21.0	4	4	Ubytek przegrody międzykomorowej
wrodzony wada serce pod postać mnogi ubytek w część mięśniowy przegroda międzykomorowy	ICD10:Q21.0	1	1	Ubytek przegrody międzykomorowej
poszerzenie aorta wstępować	ICD10:R93.0	4	4	Nieprawidłowe wyniki diagnostycznych badań obrazowych czaszki i głowy, niesklasyfikowane gdzie indziej
rozedma płuco prawy	ICD10:J43	4	4	Rozedma
choroba zwyrodnieniowy staw kręgosłup th	ICD10:M47	4	4	Zmiany zwyrodnieniowe kręgosłupa
tętniak tętnica mózg	ICD10:I67.1	2	2	Tętniak mózgu, niepęknięty
tętniak podział lewy tętnica środkowy mózg	ICD10:I67.1	3	3	Tętniak mózgu, niepęknięty
zwyrodnienie kręgosłup th	ICD10:M47	1	1	Zmiany zwyrodnieniowe kręgosłupa
ciągły ból w klatka piersiowy	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
ból słabnąć w pozycja leżący	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
tętniak aorta	ICD10:I67.1	1	1	Tętniak mózgu, niepęknięty
żylaki lewy i prawy kończyna dolny	ICD10:I83	1	1	Żylaki kończyn dolnych
typowy dolegliwość dławicowy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
wypadek komunikacyjny uraz głowa	ICD10:S00	1	1	Powierzchowny uraz głowy
wstrząśnienie mózg	ICD10:S06.0	2	2	Wstrząśnienie
złamanie żebro	ICD10:S22	2	2	Złamanie żebra (żeber), mostka i odcinka piersiowego kręgosłupa
zaburzenie afektywny	ICD10:F31.9	1	1	Zaburzenia afektywne dwubiegunowe, nieokreślone
nadciśnienie tętniczy i stopień według esh/esc	ICD10:I10	1	1	Nadciśnienie samoistne (pierwotne)
zawała ?	ICD10:I25.2	1	1	Przebyty zawał serca
chory węzeł zatokowego z napad mieć	ICD10:I49.5	1	1	Zespół chorej zatoki
przewlekły choroba nerki ( g3a według kdigo )	ICD10:N18.8	3	3	Inna przewlekła niewydolność nerek
chory węzeł zatokowego z napad masy	ICD10:I49.5	3	3	Zespół chorej zatoki
niedomykalność zastawka trójdzielny i stopień	ICD10:I07.1	2	2	Niedomykalność zastawki trójdzielnej
epizod zasłabnięcia	ICD10:R55	1	1	Omdlenie i zapaść
ból w klatka piersiowy (	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreślony
lada	ICD10:Q24.5	1	1	Wada rozwojowa naczyń wieńcowych
wypadek komunikacyjny	ICD10:V99	1	2	Nieokreślony wypadek komunikacyjny
zawrót głowa przy zmiana pozycja ciało	ICD10:R42	1	1	Zawroty głowy i odurzenie
napad kołatania serce bez towarzyszyć dolegliwość	ICD10:R00.2	1	1	
ból zamostkowych o charakter ściskanie podczas chodzenie i stres	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
przewlekły niewydolność serce z pośredni frakcja wyrzutowy lewy komora	ICD10:I50	1	1	Niewydolność serca
stemi ściana dolny	ICD10:I21.1	2	2	Ostry zawał serca pełnościenny ściany dolnej
blok a-v ii '	ICD10:I44.1	1	1	Blok przedsionkowo-komorowy drugiego stopnia
guzek łagodny lewy płat tarczyca	ICD10:E04.1	1	1	Guzek tarczycy pojedynczy, nietoksyczny
ozw - zawała stemi ściana dolny	ICD10:I21.1	1	1	Ostry zawał serca pełnościenny ściany dolnej
ozw - stemi ściana dolny	ICD10:I21.1	1	1	Ostry zawał serca pełnościenny ściany dolnej
powikłać blok a-v ii '	ICD10:I44.1	1	1	Blok przedsionkowo-komorowy drugiego stopnia
uciski w klatka piersiowy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
guzek lewy płat tarczyca - zmiana łagodny bac	ICD10:E04.1	1	1	Guzek tarczycy pojedynczy, nietoksyczny
przewlekły zapalenie błona sluzowej żołądek	ICD10:K29.9	1	1	Zapalenie żołądka i dwunastnicy, nieokreślone
zaburzenie nerwicowy	ICD10:F48.9	2	2	Zaburzenia nerwicowe, nieokreślone
niedowidzenie oko lewy	ICD10:H53.0	2	2	Niedowidzenie z nieużywania oka
przepuklina pachwinowy lewostronną	ICD10:K40	1	1	Przepuklina pachwinowa
wrodzony wada serce pod postać krytyczny zwężenie zastawka aortalny	ICD10:Q23.0	4	4	Wrodzone zwężenie zastawki aortalnej
rozpoznać prenatalnie   wada serce pod postać krytyczny stenozy aortalny	ICD10:Q23.0	2	2	Wrodzone zwężenie zastawki aortalnej
ustąpić kwasica metaboliczny	ICD10:E87.2	1	1	
gbs	ICD10:G61.0	2	2	Zespół Guillaina-Barrégo
tpn	ICD10:E63.9	2	2	
mruczenie podczas oddech	ICD10:R06	2	2	
ef=60 % )	ICD10:I48	1	2	Migotanie i trzepotanie przedsionków
migotanie przedsionek o ustalić czas trwanie	ICD10:I48	2	2	Migotanie i trzepotanie przedsionków
włóknienie płuco	ICD10:J84.1	1	1	Inne choroby tkanki śródmiąższowej płuc ze zwłóknieniem
podejrzenie samoistny włóknienia płuco	ICD10:J84.1	3	3	Inne choroby tkanki śródmiąższowej płuc ze zwłóknieniem
ca	ICD10:C61	4	5	Nowotwór złośliwy gruczołu krokowego
kłuć   ból w klatka piersiowy głównie wieczór nie związany z wysiłek	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
przewlekły niewydolność oddechowy	ICD10:J96.9	3	3	Niewydolność oddechowa, nieokreślona
podejrzenie asd	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
napadowy uczucie duszność	ICD10:R06.0	1	1	Duszność
podejrzenie nerwica	ICD10:F48	1	1	Inne zaburzenia nerwicowe
nadciśnienie płucny w przebieg	ICD10:I27.0	1	1	Pierwotne nadciśnienie płucne
graniczny 140/90mmhg	ICD10:R03	1	1	Nieprawidłowy wynik pomiaru ciśnienia tętniczego krwi, bez rozpoznania
powtarzać się napad migotanie przedsionek	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
zmęczenie pot przy wielki wysiłek fizyczny	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
przebyć zapalenie opona mózgowo-rdzeniowych	ICD10:G03	1	1	Zapalenie opon mózgowo-rdzeniowych wywołane przez inne i nieokreślone czynniki
kaszel po	ICD10:R05	1	1	Kaszel
powiększenie przedsionek zwłaszcza istotny powiększenie objętość przedsionek lewy	ICD10:R93.1	1	1	
exv : 103 pojedynczy przedwczesny pobudzenie komorowy różnokształtne bez pauza	ICD10:I49.3	1	1	Przedwczesna depolaryzacja [pobudzenie] komór
umiarkowaną/ciężką niedomykalność	ICD10:I07.1	1	1	Niedomykalność zastawki trójdzielnej
w ii klasa według nyha	ICD10:I50	2	2	Niewydolność serca
umiarkowany zwężenie zastawka mitralny ( mva 16 cm2 grupa śr 10 mmhg )	ICD10:I34.2	1	1	Niereumatyczne zwężenie zastawki mitralnej
zwężenie zastawka aortalny ( ava 08 cm2 grupa śr 24 milimetr )	ICD10:I35.0	1	1	Zwężenie zastawki aortalnej
złożyć wada zastawka trójdzielny z niedomykalność iv stopień - spap 51 mmhg	ICD10:I36.1	1	1	Niereumatyczna niedomykalność zastawki trójdzielnej
zstępować część łuk z hipoplazja	ICD10:Q25.4	2	2	Inne wrodzone wady rozwojowe aorty
w ii/iii klasa według nyha	ICD10:I50	1	1	Niewydolność serca
spodziewany wzrost waga o ponad 2 kilogram	ICD10:R63.5	1	1	Nieprawidłowy przyrost masy ciała
przyrost masa ciało > 2 kilogram spowodować	ICD10:R63.5	2	2	Nieprawidłowy przyrost masy ciała
w iii klasa według nyha	ICD10:I50	2	2	Niewydolność serca
ból kręgosłup	ICD10:M54.9	1	1	Ból grzbietu, nieokreślony
ból   za   mostek   o   charakter    rozpierania	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
zawrót głowa - utrzymywać się cały czas	ICD10:R42	1	1	Zawroty głowy i odurzenie
przeziębienie	ICD10:J00	1	1	Ostre zapalenie nosa i gardła [przeziębienie]
wrodzony wada serce pod postać ubytek w przegroda międzyprzedsionkowej	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
wrodzony wada serce pod postać ubytek przegroda przedsionkowo-komorowej	ICD10:Q21.2	7	7	Ubytek przegrody przedsionkowo-komorowej
zespół heterotaksji	ICD10:Q20.6	3	3	Izomeria uszek przedsionków serca
patologia spływ żylny	ICD10:Q26.9	2	2	Wrodzona wada rozwojowa dużych żył, nieokreślona
tapvr	ICD10:Q26.2	4	4	Całkowicie nieprawidłowe ujście żył płucnych
patologia spływ żyła systemowy	ICD10:Q26.8	1	1	Inne wrodzone wady rozwojowe dużych żył
lewostronny łuk aorta	ICD10:Q25.4	2	2	Inne wrodzone wady rozwojowe aorty
zakażenie układ moczowy z infekcja uogólnić	ICD10:N39.0	1	1	Zakażenie układu moczowego o nieokreślonym umiejscowieniu
podzastawkowe zwężenie tętnica płucny	ICD10:Q25.6	1	1	Zwężenie pnia płucnego
spadek saturacja w niepokój	ICD10:R45.1	1	1	Niepokój i pobudzenie
papvr	ICD10:Q26.3	1	1	Częściowo nieprawidłowe ujście żył płucnych
uczulona	ICD10:Z91.0	1	1	Uczulenie na czynniki inne niż leki i substancje biologiczne w wywiadzie
wrodzony wada serce - ubytek w przegroda międzyprzedsionkowej typ secundum	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
wrodzony wada serce - ubytek w przegroda międzyprzedsionkowej	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
omphalocoele	ICD10:Q79.2	1	1	Przepuklina pępowinowa
zespół cantrella	ICD10:Q89.7	1	1	Mnogie wrodzone wady rozwojowe niesklasyfikowane gdzie indziej
wrodzony   wada serce pod postać hipoplazja luk aorta	ICD10:Q25.4	1	1	Inne wrodzone wady rozwojowe aorty
skrajny koarktacją aorta	ICD10:Q25.1	1	1	Zwężenie cieśni aorty
międzyprzedsionkowym	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
tendencja do bradykardia zatokowy	ICD10:R00.1	1	1	Bradykardia, nieokreślona
epizod blok zatokowo-przedsionkowego ii stopień	ICD10:I44.1	1	1	Blok przedsionkowo-komorowy drugiego stopnia
pojedynczy pobudzenie dodatkowy nadkomorowe	ICD10:I49.1	1	1	
trzepotanie przedsionek	ICD10:I48	1	1	Migotanie i trzepotanie przedsionków
wrodzony złożony wada serce pod postać skrajny koarktacji	ICD10:Q25.1	2	2	Zwężenie cieśni aorty
współistnieć z hipoplazja łuk	ICD10:Q25.4	2	2	Inne wrodzone wady rozwojowe aorty
międzykomorowy	ICD10:Q21.0	2	2	Ubytek przegrody międzykomorowej
wrodzony wada serce pod postać ubytek w przegroda przedsionkowy typ sinus venosus	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
ubytek typ asd ii	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
częściowy nieprawidłowy spływ żyła płucny prawy górny	ICD10:Q26.3	1	1	Częściowo nieprawidłowe ujście żył płucnych
wrodzony wada serce pod postać dwuodpływowej komora prawy	ICD10:Q20.1	1	1	Odejście obu dużych naczyń z prawej komory
ubytek międzykomorowy podaortalnego	ICD10:Q21.0	1	1	Ubytek przegrody międzykomorowej
wielopoziomowy zwężenie tętnica płucny	ICD10:Q25.6	1	1	Zwężenie pnia płucnego
wrodzony wada serce pod postać wspólny pień tętniczy -typ i	ICD10:Q20.0	1	1	Wspólny pień tętniczy
międzyprzedsionkowej	ICD10:Q21.1	4	4	Ubytek przegrody międzyprzedsionkowej
przewężenie oba tętnica płucny	ICD10:Q25.6	1	1	Zwężenie pnia płucnego
rozszczep jednostronny warga i wyrostek zębodołowego po strona prawy	ICD10:Q36.9	1	1	Rozszczep wargi, jednostronny
rozszczep podniebienie miękki i twardy obustronny	ICD10:Q35.5	1	1	Rozszczep podniebienia twardego i miękkiego
obustronny wysiękowy zapalenie ucho środkowy	ICD10:H65	1	1	Nieropne zapalenie ucha środkowego
blok kostny th2 i th3 po strona lewy	ICD10:Q76.4	1	1	Inne wrodzone wady rozwojowe kręgosłupa bez towarzyszącego skrzywienia bocznego
wada pod postać wspólny pień tętniczy	ICD10:Q20.0	1	1	Wspólny pień tętniczy
rozszczep podniebienie	ICD10:Q35	1	1	Rozszczep podniebienia
warga	ICD10:Q36	1	1	Rozszczep wargi
blady tarcza nn wzrokowy	ICD10:H47.0	1	1	Zaburzenia nerwu wzrokowego niesklasyfikowane gdzie indziej
wrodzony sinicza wada serce pod postać przełożenie wielki pień tętniczy	ICD10:Q20.3	1	1	Nieprawidłowe połączenia komorowo-tętnicze
łagodny zwężenie prawy i lewy tętnica płucny	ICD10:Q25.6	1	1	Zwężenie pnia płucnego
wrodzony wada serce pod postać istotny ubytek w przegroda międzyprzedsionkowej typ secundum	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
zarosnąć   przełyk	ICD10:Q39.0	1	1	Zarośnięcie przełyku bez przetoki
brak lewy nerka	ICD10:Q60.0	1	1	Agenezja nerki, jednostronna
wrodzony wada serce pod postać zwężenie zastawka tętnica płucny	ICD10:Q22.1	1	1	Wrodzone zwężenie zastawki pnia płucnego
wrodzony wada serce - krytyczny zwężenie tętnica płucny	ICD10:Q25.6	2	2	Zwężenie pnia płucnego
l-transpozycyjnym ustawienie naczynie	ICD10:Q20.5	2	2	Nieprawidłowe połączenia przedsionkowo-komorowe
atopowy zapalenie skóra	ICD10:L20	2	2	Atopowe zapalenie skóry
ostry zapalenie oskrzele	ICD10:J20	1	1	Ostre zapalenie oskrzeli
współistnieć z łagodny stanozą ten zastawka	ICD10:Q23.0	1	1	Wrodzone zwężenie zastawki aortalnej
przerozt migdałek podniebienny	ICD10:J35.1	1	1	Przerost migdałków podniebiennych
stwierdzić wada aortalny	ICD10:Q23.9	1	1	Wrodzona wada zastawki aortalnej i zastawki mitralnej, nieokreślona
wrodzony wada serce - mięśniowy ubytek międzykomorowy	ICD10:Q21.0	1	1	Ubytek przegrody międzykomorowej
wada serce z powód powiększenie prawy komora	ICD10:I51.7	1	1	Powiększenie serca
ból	ICD10:R51	2	2	Ból głowy
wrodzony wada serce pod postać skorygować transpozycja wielki naczynie	ICD10:Q20.5	2	2	Nieprawidłowe połączenia przedsionkowo-komorowe
dysfunkcja skurczowy komora systemowy	ICD10:R94.3	2	2	Nieprawidłowe wyniki badań czynnościowych
arytmia nadkomorowa	ICD10:I49.1	2	2	
dwunastnica	ICD10:K26	2	2	Wrzód dwunastnicy
żylak lewy kończyna dolny	ICD10:I83	2	2	Żylaki kończyn dolnych
poamiodaronowej nadczynność tarczyca	ICD10:E05	1	1	Nadczynność tarczycy [tyreotoksykoza]
guzek prawy płat tarczyca	ICD10:E04.1	2	2	Guzek tarczycy pojedynczy, nietoksyczny
duszność podczas wchodzenia na 2 piętro	ICD10:R06.0	1	1	Duszność
skorygować transpozycja wielki naczynie	ICD10:Q20.5	1	1	Nieprawidłowe połączenia przedsionkowo-komorowe
dysfunkcja skurczowy komora systemowy ( ef 55 % )	ICD10:R94.3	1	1	Nieprawidłowe wyniki badań czynnościowych
poszerzyć qrs o typ blok odnoga pęczek hisa	ICD10:I45.1	1	1	Inne i nieokreślone bloki prawej odnogi pęczka Hisa
bradykardia < 50/min : 481 w godzina : 22:17-23:59 9 03:00-09:11 wolny hr 44/min o 22:35	ICD10:R00.1	1	1	Bradykardia, nieokreślona
exsv : 82 pojedynczy przedwczesny pobudzenie nadkomorowe	ICD10:I49.1	1	1	
4 miarowy częstoskurcz nadkomorowe ( mx 19 pobudzenie trwać mx 77 sekunda	ICD10:I47.1	1	1	Częstoskurcz nadkomorowy
exv : 1772 przedwczesny pobudzenie komorowy różnokształtnych w to 4 bigeminie 13 para 2 trójka	ICD10:I49.3	1	1	Przedwczesna depolaryzacja [pobudzenie] komór
6 nsvt : mx 13 pobudzenie długi 55 sekunda max 138/min	ICD10:I49.3	1	1	Przedwczesna depolaryzacja [pobudzenie] komór
przedwczesny pobudzenie pochodzenie nadkomorowego	ICD10:I49.1	1	1	
pojedynczy pobudzenie przedwczesny pochodzenie komorowy	ICD10:I49.3	1	1	Przedwczesna depolaryzacja [pobudzenie] komór
wada wrodzony serce pod postać ubytek przegroda międzyprzedsionkowej	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
wrodzony wada serce pod postać zespół niedorozowju lewy serce	ICD10:Q23.4	3	3	Zespół niedorozwoju lewej części serca
całkowity prawidłowy spływ żyła płucny	ICD10:Q26.2	3	3	Całkowicie nieprawidłowe ujście żył płucnych
zwężenie dystalnego odcinek zespolenie rv-pa	ICD10:Z98.8	2	2	Inne określone stany po zabiegach chirurgicznych
proksymalnego odcinek prawy tętnica płucny	ICD10:Q25.6	4	4	Zwężenie pnia płucnego
dystalnego odcinek zespolenie rv-pa	ICD10:Z98.8	2	2	Inne określone stany po zabiegach chirurgicznych
nawrót zwężenie łuk aorta	ICD10:Q25.3	2	2	Zwężenie aorty
niedrożność drogi łzowy	ICD10:H04.5	1	1	Zwężenie i niewydolność dróg łzowych
upośledzenie funkcja systemowy prawy komora	ICD10:R94.3	1	1	Nieprawidłowe wyniki badań czynnościowych
zwężenie proksymalnych odcinek tętnica płucny	ICD10:Q25.6	1	1	Zwężenie pnia płucnego
brak ( niedrożność ? ) żyła główny dolny w odcinek przed połączenie żyła nerkowy	ICD10:I87.1	2	2	Ucisk żyły
spływ żylny z dolny połów ciało przez   żyła parzysty i żyła parzysty krótki do żyła główny górny	ICD10:Q26.8	1	1	Inne wrodzone wady rozwojowe dużych żył
ujście żyła wątrobowy do prawy przedsionek	ICD10:Q26.8	2	2	Inne wrodzone wady rozwojowe dużych żył
obustronny zakrzepica żyła biodrowy z krążenie oboczny	ICD10:I80.2	2	2	Zapalenie i zakrzepowe zapalenie innych żył i innych naczyń głębokich kończyn dolnych
spływ żylny z dolny połów ciało przez żyła parzysty i żyła parzysty krótki do żyła główny górny	ICD10:Q26.8	1	1	Inne wrodzone wady rozwojowe dużych żył
hipoplazja lewy tętnica płucny	ICD10:Q25.7	1	1	Inne wrodzone wady rozwojowe pnia płucnego
choroba reumatyczny	ICD10:I00	1	1	Choroba reumatyczna bez informacji o zajęciu serca
aktualnie zmęczenie po wejście na 15 piętro	ICD10:R53	1	1	Złe samopoczucie i zmęczenie
łagodny nadkomorowymi zaburzenie rytm serce	ICD10:I49.1	1	1	
napadowy częstoskurcz nadkomorowym	ICD10:I47.1	1	1	Częstoskurcz nadkomorowy
rr w dom < 140/90mmhg	ICD10:R03	1	1	Nieprawidłowy wynik pomiaru ciśnienia tętniczego krwi, bez rozpoznania
krótkotrwały kołatań serce ( głównie w stres )	ICD10:R00.2	1	1	
gorączka reumatyczny	ICD10:I01	3	3	Gorączka reumatyczna z zajęciem serca
wodonercze	ICD10:N13.3	1	1	Inne i nieokreślone wodonercze
żylaki prawy kończyna dolny	ICD10:I83	1	1	Żylaki kończyn dolnych
infekcja w drogi oddechowy	ICD10:J06.9	1	1	Ostre zakażenie górnych dróg oddechowych, nieokreślone
mykoplazmatycznym zapalenie płuco	ICD10:J15.9	1	1	Bakteryjne zapalenie płuc, nieokreślone
niechętnie zjadać	ICD10:R63.8	1	1	Inne objawy i dolegliwości związane z przyjmowaniem pokarmów i płynów
szybko męczyć się podczas karmienie	ICD10:R63.8	1	1	Inne objawy i dolegliwości związane z przyjmowaniem pokarmów i płynów
nasilić kaszel	ICD10:R05	1	1	Kaszel
wrodzony wada serce pod postać zespół niedorozwój serce lewy	ICD10:Q23.4	4	4	Zespół niedorozwoju lewej części serca
przewężenie gałęzie płucny	ICD10:Q25.6	4	4	Zwężenie pnia płucnego
restrykcyjny połączenie międzyprzedsionkowe	ICD10:Q21.1	4	4	Ubytek przegrody międzyprzedsionkowej
zawężenie droga odpływ z lewy komora	ICD10:Q23.0	2	2	Wrodzone zwężenie zastawki aortalnej
zawężenie droga odpływ z komora lewy	ICD10:Q23.0	1	1	Wrodzone zwężenie zastawki aortalnej
wrodzony wada serce - ubytek w przegroda międzykomorowy	ICD10:Q21.0	6	6	Ubytek przegrody międzykomorowej
choroba reumatologiczny	ICD10:I00	6	6	Choroba reumatyczna bez informacji o zajęciu serca
wzw t b	ICD10:B16	6	6	Ostre wirusowe zapalenie wątroby typu B
wrodzony wada rozwojowy przegroda serce - ubytek przegroda międzykomorowy	ICD10:Q21.0	1	1	Ubytek przegrody międzykomorowej
kołatanie serce	ICD10:R00.2	1	1	
okresowy napad kołatań serce	ICD10:R00.2	2	2	
typowy dolegliwość w klatka piersiowy o charakter kłucie trwać kilka sekunda i przemijać przy głęboki oddech	ICD10:R07.3	2	2	Inne bóle w klatce piersiowej
iniekcja górny drogi oddechowy	ICD10:J06.9	1	1	Ostre zakażenie górnych dróg oddechowych, nieokreślone
wzw ( + b )	ICD10:B16	2	2	Ostre wirusowe zapalenie wątroby typu B
okresowo ulewa	ICD10:P92.1	1	1	Ulewanie i przeżuwanie pokarmu u noworodka
zwymiotować żółć	ICD10:P92.0	1	1	Wymioty u noworodka
zespół blanda-white ' a-garlanda	ICD10:Q24.5	2	2	Wada rozwojowa naczyń wieńcowych
nieistotny hemodynamicznie przeciek w tunel aorta-lewa tętnica wieńcowy	ICD10:Q25.4	2	2	Inne wrodzone wady rozwojowe aorty
zwężenie proksymalne oba tętnica płucny przez łata tunel	ICD10:Q25.6	2	2	Zwężenie pnia płucnego
dysfunkcja węzeł zatokowy	ICD10:I49.5	2	2	Zespół chorej zatoki
porażenie lewy kopuła przepona	ICD10:J98.6	2	2	Choroby przepony
w ii/iii ' według nyha	ICD10:I50	1	1	Niewydolność serca
subkliniczna niedoczynność tarczyca	ICD10:E03.9	2	2	Niedoczynność tarczycy, nieokreślona
usunięcie płuco lewy z powód ca	ICD10:C78.0	2	2	Wtórny nowotwór złośliwy płuc
niewydolność serce z zachować ef	ICD10:I50	1	1	Niewydolność serca
bradykardia zatokowy do 45/min	ICD10:R00.1	1	1	Bradykardia, nieokreślona
kontrakt z pacjentka utrudnić	ICD10:R41.0	1	1	Dezorientacja, nieokreślona
1 paczka/d	ICD10:Z72.0	1	1	Używanie tytoniu
incydent omdlenie	ICD10:R55	1	1	Omdlenie i zapaść
niedrożność przewód pokarmowy	ICD10:K56.6	1	1	Inne i nieokreślone postacie niedrożności jelitowej
trzustka obrączkowaty	ICD10:K86.8	1	1	Inne określone choroby trzustki
wrodzony wada serce pod postać ubytek w przegroda przedsionkowo- komorowy	ICD10:Q21.2	1	1	Ubytek przegrody przedsionkowo-komorowej
ubytek w przegroda między przedsionkowy typ otwór wtórny	ICD10:Q21.1	1	1	Ubytek przegrody międzyprzedsionkowej
niedoczynność   tarczyca	ICD10:E03.9	1	1	Niedoczynność tarczycy, nieokreślona
wrodzony wada serce - ubytek w przegroda przedsionkowo-komorowej	ICD10:Q21.2	1	1	Ubytek przegrody przedsionkowo-komorowej
nadkomorowe zaburzenie rytm	ICD10:I49.1	1	1	
komorowy zaburzenie rytm serce ( pobudzenie pojedynczy   para   bigeminie )	ICD10:I49.3	1	1	Przedwczesna depolaryzacja [pobudzenie] komór
blok tylny wiązka lewy odnoga pęczek hisa	ICD10:I44.5	1	1	Blok tylnej gałęzi lewej odnogi pęczka Hisa
blok przedsionkowo-komorowy i	ICD10:I44.0	1	1	Blok przedsionkowo-komorowy pierwszego stopnia
obustronny zwężenie tętnica szyjny	ICD10:I65.2	1	1	Niedrożność i zwężenie tętnicy szyjnej wewnętrznej
przepuklina   wślizgowy rozworu   przełykowy	ICD10:K44	1	1	Przepuklina przeponowa
zapalenie   błona   śluzowy   żołądek	ICD10:K29.7	2	2	Zapalenie żołądka, nieokreślone
spadek ciśnienie tętniczy krew	ICD10:R03	1	1	Nieprawidłowy wynik pomiaru ciśnienia tętniczego krwi, bez rozpoznania
obniżenie   przedni   ściana   pochwa	ICD10:N81.2	1	1	Częściowe wypadanie macicy i pochwy
okresowy   ból   w   okolica   serce    promieniować   do   okolica    międzyłopatkowej   o   charakter   ciężar   występować   głównie   w   noc	ICD10:R07.2	1	1	Ból w okolicy przedsercowej
ozw nstemi	ICD10:I25.2	2	2	Przebyty zawał serca
bardzo   wysoki wartość   około   220/120mmhg	ICD10:R03	1	1	Nieprawidłowy wynik pomiaru ciśnienia tętniczego krwi, bez rozpoznania
obustronny zwężenie tt szyjny	ICD10:I65.2	1	1	Niedrożność i zwężenie tętnicy szyjnej wewnętrznej
nadczynność   tarczyca	ICD10:E05	1	1	Nadczynność tarczycy [tyreotoksykoza]
przepuklina   rozworu   przełykowy	ICD10:K44	1	1	Przepuklina przeponowa
wrodzony wada serce pod postać zespół niedorozwój lewy część serce	ICD10:Q23.4	1	1	Zespół niedorozwoju lewej części serca
niedrożność żyła udowy i lewy żyła szyjny wewnętrzny	ICD10:I80.8	1	1	Zapalenie i zakrzepowe zapalenie żył o innym umiejscowieniu
bakteriemia enterococcus faecium vre	ICD10:B95.2	1	1	Paciorkowce z grupy D jako przyczyna chorób sklasyfikowanych w innych rozdziałach
rozległy udar niedokrwienny mózg z wtórny ukrwotocznieniem	ICD10:I63.9	1	1	Zawał mózgu, nieokreślony
zespół piramidowy	ICD10:F01	1	1	Otępienie naczyniowe
padaczka strukturalny poudarowa	ICD10:G40.8	1	1	Inne padaczki
opóźnienie rozwój	ICD10:R62	1	1	Brak oczekiwanego prawidłowego rozwoju fizjologicznego
zespół niedorozwój lewy serce	ICD10:Q23.4	1	1	Zespół niedorozwoju lewej części serca
wada zastawka aortalny	ICD10:Q23.9	1	1	Wrodzona wada zastawki aortalnej i zastawki mitralnej, nieokreślona
przebytym udar mózg	ICD10:I64	1	1	Udar mózgu, nieokreślony jako krwotoczny lub zawałowy
narastania sinica	ICD10:R23.0	1	1	Sinica
katar	ICD10:J30.0	1	1	Naczynioruchowe zapalenie błony śluzowej nosa
kaszleć	ICD10:R05	1	1	Kaszel
wrodzony wada serce pod postać całkowity ubytek przegroda przedsionkowo-komorowej	ICD10:Q21.2	6	6	Ubytek przegrody przedsionkowo-komorowej
zakażenie   drogi oddechowy	ICD10:J06.9	1	1	Ostre zakażenie górnych dróg oddechowych, nieokreślone
