Miofibroma	C1266121	Neoplastic Process
Gruczolakomięśniakonabłoniak	C1266146	Neoplastic Process
Chrzęstniakomięsak jasnokomórkowy	C1266167	Neoplastic Process
Małżowiny nosowe	C1266928	Body Part, Organ, or Organ Component
Mięśnie gładkie	C1267092	Tissue
Ścięgno podkolanowe	C1267157	Body Part, Organ, or Organ Component
Ścięgno mięśnia półbłoniastego	C1267157	Body Part, Organ, or Organ Component
Ścięgno mięśnia półścięgnistego	C1267157	Body Part, Organ, or Organ Component
Ścięgno mięśnia dwugłowego uda	C1267157	Body Part, Organ, or Organ Component
Echinokandyny	C1268551	Pharmacologic Substance
Pneumokandyny	C1268551	Pharmacologic Substance
Akuletacyny	C1268551	Pharmacologic Substance
Mulundokandyny	C1268551	Pharmacologic Substance
Ośrodki opieki dziennej dla dorosłych	C1268939	Organization
Staphylococcus capitis	C1269175	Bacterium
Depresja wielka	C1269683	Mental or Behavioral Dysfunction
Depresja inwolucyjna	C1269683	Mental or Behavioral Dysfunction
Depresja głęboka	C1269683	Mental or Behavioral Dysfunction
Epizod depresji dużej	C1269683	Mental or Behavioral Dysfunction
Parafrenia inwolucyjna	C1269683	Mental or Behavioral Dysfunction
Zaburzenie depresyjne wielkie	C1269683	Mental or Behavioral Dysfunction
Wielkie zaburzenie depresyjne	C1269683	Mental or Behavioral Dysfunction
Ciężkie zaburzenie depresyjne	C1269683	Mental or Behavioral Dysfunction
Kotokształtne	C1270179	Mammal
Foka	C1270338	Mammal
Cuniculidae	C1271314	Mammal
Paka górska	C1271314	Mammal
Paka	C1271314	Mammal
Polarymetria laserowa skaningowa	C1271439	Diagnostic Procedure
Ciśnienie tętnicze	C1272641	Finding
Medycyna chorób zakaźnych	C1273849	Biomedical Occupation or Discipline
Choroby zakaźne-specjalność	C1273849	Biomedical Occupation or Discipline
Medycyna transfuzyjna	C1273858	Biomedical Occupation or Discipline
Zabiegi chirurgiczne refrakcyjne	C1274010	Therapeutic or Preventive Procedure
Procedury chirurgii refrakcyjnej	C1274010	Therapeutic or Preventive Procedure
Metody chirurgii refrakcyjnej	C1274010	Therapeutic or Preventive Procedure
Chirurgia ogólna	C1274039	Biomedical Occupation or Discipline
Chirurgia	C1274039	Biomedical Occupation or Discipline
Tłuszczakowatość rozsiana rodzinna	C1275273	Disease or Syndrome
Stwardnienie tłuszczakowate rodzinne	C1275273	Disease or Syndrome
Żółtakoziarniniak nekrobiotyczny	C1275339	Disease or Syndrome
Szkoła rodzenia	C1276366	Educational Activity
Edukacja przedurodzeniowa	C1276366	Educational Activity
Edukacja prenatalna	C1276366	Educational Activity
Szkoły rodzenia	C1276366	Educational Activity
Różyca	C1276801	Disease or Syndrome
Zakażenie Erysipelotrix insidiosa	C1276801	Disease or Syndrome
Szczepionka przeciw błonicy tężcowi krztuścowi	C1277100	Immunologic Factor
Szczepionka DTP	C1277100	Immunologic Factor
Niedobory immunologiczne związane z chromosomem X	C1279481	Disease or Syndrome
Niedobory immunologiczne złożone związane z chromosomem X	C1279481	Disease or Syndrome
Niedobór immunologiczny 4	C1279481	Disease or Syndrome
Blastocysta	C1281743	Embryonic Structure
Pęcherzyk zarodkowy	C1281743	Embryonic Structure
Błony płodowe	C1282701	Embryonic Structure
Ortezy stóp	C1283250	Medical Device
Nerwy międzyżebrowe	C1285089	Body Part, Organ, or Organ Component
Gałęzie brzuszne nerwów piersiowych	C1285089	Body Part, Organ, or Organ Component
Zaburzenia odżywiania płodu	C1285261	Disease or Syndrome
Wyniki pracy	C1286385	Finding
Anetodermia	C1288283	Disease or Syndrome
Anetodermia pierwotna	C1288283	Disease or Syndrome
Zanik plamisty skóry	C1288283	Disease or Syndrome
Anetodermia wtórna	C1288283	Disease or Syndrome
Lasery z ciałem stałym	C1289836	Manufactured Object
Lasery holmowe	C1289836	Manufactured Object
Lasery aleksandrytowe	C1289836	Manufactured Object
Lasery gazowe	C1289842	Manufactured Object
Lasery helowe	C1289842	Manufactured Object
Lasery helowo-neonowe	C1289842	Manufactured Object
Lasery CO2	C1289842	Manufactured Object
Lasery azotowe	C1289842	Manufactured Object
Lasery argonowe	C1289842	Manufactured Object
Chodzenie po schodach	C1290942	Daily or Recreational Activity
Chłoniak pierwotny wysiękowy	C1292753	Neoplastic Process
Pierwotny chłoniak wysiękowy	C1292753	Neoplastic Process
Białaczka szpikowa przewlekła atypowa BCR/ABL ujemna	C1292772	Neoplastic Process
Atypowa przewlekła białaczka szpikowa z ujemnym chromosomem Philadelphia (Ph1)	C1292772	Neoplastic Process
Białaczka szpikowa Ph1 negatywna	C1292772	Neoplastic Process
Białaczka szpikowa atypowa przewlekła	C1292772	Neoplastic Process
Barwienie srebrem	C1293950	Laboratory Procedure
Barwienie azotanem srebra	C1293950	Laboratory Procedure
Zespół częstoskurczu postawno-ortostatycznego	C1299624	Disease or Syndrome
Zespół tachykardii posturalnej	C1299624	Disease or Syndrome
Zespół tachykardii ortostatycznej	C1299624	Disease or Syndrome
Zespół tachykardii postawno-ortostatycznej	C1299624	Disease or Syndrome
Szczepionki przeciw gorączce Zachodniego Nilu	C1299874	Immunologic Factor
Nowotwory z komórek nabłonkowatych okołonaczyniowych	C1300127	Neoplastic Process
Guzy z okołonaczyniowych komórek nabłonkowatych	C1300127	Neoplastic Process
Nowotwory z okołonaczyniowych komórek nabłonkowatych	C1300127	Neoplastic Process
Hybrydyzacja kwasu nukleinowego	C1300517	Laboratory Procedure
Hybrydyzacja genomowa	C1300517	Laboratory Procedure
Psittacula	C1301021	Bird
Choroby mielodysplastyczno-mieloproliferacyjne	C1301355	Neoplastic Process
Choroby mieloproliferacyjno-mielodysplastyczne	C1301355	Neoplastic Process
Chłoniak anaplastyczny z dużych komórek pierwotnie skórny	C1301362	Neoplastic Process
Chłoniak pierwotny skóry anaplastyczny z dużych komórek	C1301362	Neoplastic Process
Przeciwwskazania	C1301624	Finding
Przeciwwskazania medyczne	C1301624	Finding
Talipes	C1301937	Congenital Abnormality
Wypadnięcie z obserwacji	C1302313	Finding
Utracony dla potrzeb obserwacji	C1302313	Finding
Podjednostki immunoglobulin	C1302674	Immunologic Factor
Myopericytoma	C1302808	Neoplastic Process
Wertebroplastyka	C1303192	Therapeutic or Preventive Procedure
Wertebroplastyka balonowa	C1303192	Therapeutic or Preventive Procedure
Plastyka kręgów	C1303192	Therapeutic or Preventive Procedure
Owoce morza	C1304606	Eukaryote
Nagryz	C1305740	Anatomical Abnormality
Nagryz poziomy	C1305740	Anatomical Abnormality
Nadgryz	C1305740	Anatomical Abnormality
Wskaźnik masy ciała	C1305855	Clinical Attribute
BMI	C1305855	Clinical Attribute
Stawy mostkowo-żebrowe	C1305902	Body Space or Junction
Zmętnienie torebki	C1306068	Disease or Syndrome
Chlorek (4-(m-chlorofenylokarbamoiloksy)-2-butynylo)trimetyloamonowy	C1306149	Pharmacologic Substance
Gruczolak przysadki wydzielający kortykotropinę	C1306214	Neoplastic Process
Gruczolak przysadki wydzielający ACTH	C1306214	Neoplastic Process
Przepuklina pępkowa	C1306503	Congenital Abnormality
Urazy z zimna	C1306570	Injury or Poisoning
Zaburzenia funkcji wątroby	C1306571	Pathologic Function
Zaburzenia czynności wątroby	C1306571	Pathologic Function
Niedomoga wątroby	C1306571	Pathologic Function
Asymetria twarzy	C1306710	Finding
Niedorozwój twarzy połowiczy	C1306710	Finding
Połowiczy niedorozwój twarzy	C1306710	Finding
Bromek tiotropium	C1306772	Pharmacologic Substance
Tiotropium	C1306772	Pharmacologic Substance
Metylotransferaza-DNA specyficzna względem miejsca (cytozyno-N(4)-specyficzna)	C1306832	Enzyme
Metylaza DNA N(4)-cytozyno-specyficzna	C1306832	Enzyme
Białka adaptorowe przekazujące sygnał receptorowi domeny śmierci	C1310804	Biologically Active Substance
Trabektedyna	C1311070	Pharmacologic Substance
Podjednostka p19 interleukiny 23	C1311140	Amino Acid, Peptide, or Protein
Ligazy ubikwitynowo-białkowe Nedd4	C1311453	Enzyme
Białka Nedd4	C1311453	Enzyme
Czynniki transkrypcji Fushi Tarazu	C1312159	Biologically Active Substance
Keratyna 3	C1313613	Biologically Active Substance
Torbiel moczowa	C1313921	Finding
8-chloro-,2-acetylohydrazyd dibenzo(b,f)(1,4)oksazepino-10(11H) karboksylowego kwasu	C1313990	Pharmacologic Substance
Deaminaza APOBEC-1	C1314754	Enzyme
Białko APOBEC-1	C1314754	Enzyme
Białko HEPR	C1314754	Enzyme
Białko redagujące ApoB mRNA	C1314754	Enzyme
Białko APOBEC1	C1314754	Enzyme
Deaminaza APOBEC1	C1314754	Enzyme
Enzym redagujący ApoB mRNA	C1314754	Enzyme
Laktogen kosmówkowy	C1314785	Hormone
Somatotropina kosmówkowa	C1314785	Hormone
Związek przyczynowy	C1314792	Functional Concept
Czynniki umożliwiające	C1314792	Functional Concept
Przyczynowość	C1314792	Functional Concept
Przyczyny wielorakie	C1314792	Functional Concept
Czynniki usposabiające	C1314792	Functional Concept
Białko zawierające walozynę	C1314889	Biologically Active Substance
Białko VCP	C1314889	Biologically Active Substance
Białko cyklu komórkowego CDC48p	C1314889	Biologically Active Substance
Białko p97	C1314889	Biologically Active Substance
Białko CDC48	C1314889	Biologically Active Substance
Grupy populacyjne zwierząt	C1318101	Animal
Mechanika obciążeń	C1318107	Organism Attribute
Przenoszenie obciążeń	C1318107	Organism Attribute
Rozkład obciążeń	C1318107	Organism Attribute
Biopsja gruboigłowa	C1318309	Diagnostic Procedure
Biopsja LCN	C1318309	Diagnostic Procedure
Terapia zajęciowa	C1318464	Therapeutic or Preventive Procedure
Ergoterapia	C1318464	Therapeutic or Preventive Procedure
Guz olbrzymiokomórkowy pochewki ścięgna	C1318543	Neoplastic Process
Inhibitory 5 fosfodiesterazy	C1318700	Pharmacologic Substance
Dicistroviridae	C1318703	Virus
Wirus ostrego izraelskiego paraliżu pszczół	C1318703	Virus
Isavirus	C1318712	Virus
Badania point-of-care	C1319069	Diagnostic Procedure
Astma aspirynowa	C1319853	Disease or Syndrome
Astma wywołana aspiryną	C1319853	Disease or Syndrome
Escherichia coli O104	C1319979	Bacterium
Antyandrogeny niesteroidowe	C1320169	Organic Chemical
Terapia dialektyczno-behawioralna	C1321145	Therapeutic or Preventive Procedure
Terapia DBT	C1321145	Therapeutic or Preventive Procedure
Zespół Muira-Torre'a	C1321489	Neoplastic Process
Pielęgniarki anestezjologiczne	C1321571	Professional or Occupational Group
Pielęgniarki anestetyczne	C1321571	Professional or Occupational Group
Współpraca pacjenta	C1321605	Individual Behavior
Podział symetryczny monozygoty	C1321860	Organism Function
Urazy nerwu okoruchowego	C1321926	Injury or Poisoning
Uraz nerwu okoruchowego	C1321926	Injury or Poisoning
Uszkodzenie nerwu okoruchowego	C1321926	Injury or Poisoning
Staw nadgarstkowy	C1322271	Body Space or Junction
Staw promieniowo-nadgarstkowy	C1322271	Body Space or Junction
Staw śródnadgarstkowy	C1322271	Body Space or Junction
Rozszerzanie	C1322279	Therapeutic or Preventive Procedure
Stenty uwalniające leki	C1322815	Medical Device
Stenty pokrywane lekami	C1322815	Medical Device
Stenty powlekane lekami	C1322815	Medical Device
Przewody półkoliste	C1323109	Body Part, Organ, or Organ Component
Przewód ślimakowy	C1323110	Body Part, Organ, or Organ Component
4-(3-butoksy-4-metoksybenzylo)-2-imidazolidynon	C1323140	Pharmacologic Substance
Białka Smad hamujące	C1325343	Pharmacologic Substance
Inhibitory białka Smad	C1325343	Pharmacologic Substance
Kompleks sygnałowy aksyny	C1325595	Cell Component
Białka kompleksu sygnałowego aksyny	C1325595	Cell Component
Aminoacylacja tRNA	C1327001	Genetic Function
Aminoacylowanie tRNA	C1327001	Genetic Function
Biosynteza peptydu	C1327133	Molecular Function
Karbamylacja białek	C1327377	Molecular Function
Karbamylacja	C1327377	Molecular Function
Leiszmanioza śluzówkowoskórna	C1328252	Disease or Syndrome
Lejszmanioza śluzówkowoskórna	C1328252	Disease or Syndrome
Lejszmanioza amerykańska	C1328252	Disease or Syndrome
Wskaźnik kostka-ramię	C1328319	Clinical Attribute
Wskaźnik ABI	C1328319	Clinical Attribute
Wskaźnik stopa-ramię	C1328319	Clinical Attribute
Wskaźnik kostkowo-ramienny	C1328319	Clinical Attribute
Wskaźnik stopowo-ramienny	C1328319	Clinical Attribute
Zespół popropofolowy	C1328409	Disease or Syndrome
Zespół propofolowy	C1328409	Disease or Syndrome
Rak wyspiakowatokomórkowy	C1328479	Neoplastic Process
Guz wysp trzustki złośliwy	C1328479	Neoplastic Process
Wyspiak złośliwy	C1328479	Neoplastic Process
Rak wysp trzustki	C1328479	Neoplastic Process
Metabolomika	C1328813	Biomedical Occupation or Discipline
Metabonomika	C1328813	Biomedical Occupation or Discipline
Nanomedycyna	C1328814	Occupation or Discipline
Podocyty	C1328818	Cell
Komórki nabłonka trzewnego kłębuszka nerkowego	C1328818	Cell
Zespół limfoproliferacyjny autoimmunizacyjny	C1328840	Disease or Syndrome
Niedobór kaspazy 8	C1328840	Disease or Syndrome
Zespół kanałowy Smitha	C1328840	Disease or Syndrome
Zespół limfoproliferacyjny autoimmunizacyjny typu 2B	C1328840	Disease or Syndrome
Zespół limfoproliferacyjny autoimmunizacyjny autosomalny dominujący typu 1	C1328840	Disease or Syndrome
Immunoprecypitacja chromatyny	C1328856	Laboratory Procedure
Eksploracja danych	C1328866	Machine Activity
Drążenie danych	C1328866	Machine Activity
Środki do higieny rąk	C1330330	Pharmacologic Substance
Mięśnie poprzecznie prążkowane	C1331262	Tissue
Białko BCL2L11	C1332396	Biologically Active Substance
Białko Bcl-2-podobne 11	C1332396	Biologically Active Substance
Białko BIM	C1332396	Biologically Active Substance
Podjednostka beta receptora cytokin	C1333105	Receptor
Fosfolipazy A2 grupy IV	C1333201	Enzyme
Fosfolipaza A2 epsilon cytosolowa	C1333201	Enzyme
Fosfolipazy A2 grupy IVA	C1333201	Enzyme
Fosfolipaza A2-beta	C1333201	Enzyme
Fosfolipaza A2-gamma	C1333201	Enzyme
Fosfolipaza A2-alfa	C1333201	Enzyme
Fosfolipazy A2 grupy IVB	C1333201	Enzyme
Fosfolipazy A2 grupy IVE	C1333201	Enzyme
Fosfolipaza A2 alfa cytosolowa	C1333201	Enzyme
Fosfolipazy A2 grupy IVC	C1333201	Enzyme
Fosfolipaza A2 beta cytosolowa	C1333201	Enzyme
Fosfolipaza A2 delta cytosolowa	C1333201	Enzyme
Fosfolipazy A2 grupy IVF	C1333201	Enzyme
Fosfolipazy A2 grupy IVD	C1333201	Enzyme
Fosfolipaza A2 gamma cytosolowa	C1333201	Enzyme
Kompleks MCM 7	C1333241	Biologically Active Substance
Deubikwitynazy	C1333282	Enzyme
Enzymy deubikwityny	C1333282	Enzyme
Fosfataza 3 o podwójnej specyficzności	C1333317	Enzyme
Fosfataza białkowo-tyrozynowa związana z H1	C1333317	Enzyme
Emperipoleza	C1333379	Finding
Granzymy	C1333877	Enzyme
Zespół Lyncha II	C1333991	Neoplastic Process
Podjednostka gamma receptorów interleukin	C1334204	Receptor
Białka domeny LIM	C1334343	Biologically Active Substance
Naczyniak twardniejący płuc	C1334455	Neoplastic Process
Guz mieszany mezodermalny	C1334603	Neoplastic Process
Receptory jądrowe sieroce	C1335073	Receptor
Kompleks PRC1	C1335252	Biologically Active Substance
Białka PRC1	C1335252	Biologically Active Substance
Represyjny kompleks PRC1	C1335252	Biologically Active Substance
Chemokina CXCL9	C1335989	Immunologic Factor
Czynnik transkrypcji 3	C1336780	Biologically Active Substance
Receptory lektynowe komórek NK typu A	C1337103	Receptor
Antygen Ly49B	C1337103	Receptor
Antygen Ly49G	C1337103	Receptor
Antygen Ly49H	C1337103	Receptor
Przedstawiciel 1 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Przedstawiciel 8 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Antygen Ly49E	C1337103	Receptor
Antygen Ly49	C1337103	Receptor
Podrodzina receptorów lektynowych komórek NK typu A	C1337103	Receptor
Przedstawiciel 2 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Przedstawiciel 3 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Antygen Ly49D	C1337103	Receptor
Antygen Ly49C	C1337103	Receptor
Przedstawiciel 5 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Antygen Ly49A	C1337103	Receptor
Przedstawiciel 4 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Przedstawiciel 6 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Receptor Ly-49	C1337103	Receptor
Antygen Ly49F	C1337103	Receptor
Przedstawiciel 7 podrodziny receptorów lektynowych komórek NK A	C1337103	Receptor
Chlorowodorek cynakalcetu	C1337242	Pharmacologic Substance
Cynakalcet	C1337242	Pharmacologic Substance
Choroba wibracyjna	C1363854	Injury or Poisoning
Zespół wibracyjny	C1363854	Injury or Poisoning
Ciała wtrętowe wewnątrzjądrowe	C1366904	Cell Component
Ipilimumab	C1367202	Immunologic Factor
Adamantinoma	C1367554	Neoplastic Process
Szkliwiak kości	C1367554	Neoplastic Process
Siatkowica pagetoidalna	C1367970	Neoplastic Process
Choroba Ketrona-Goodmana	C1367970	Neoplastic Process
Choroba Woringera-Koloppa	C1367970	Neoplastic Process
Wydalanie przez nerki	C1373187	Organ or Tissue Function
Wydalanie nerkowe	C1373187	Organ or Tissue Function
Wydalanie z moczem	C1373187	Organ or Tissue Function
Wydalanie przez płuca	C1373189	Organ or Tissue Function
Wydalanie z wydychanym powietrzem	C1373189	Organ or Tissue Function
Wydalanie płucne	C1373189	Organ or Tissue Function
Cytochrom P-450 CYP2C8	C1382144	Enzyme
Cytosol	C1383501	Cell Component
Papugi	C1384490	Bird
Czynnik transkrypcji E2F1	C1384539	Biologically Active Substance
Korepresor receptora jądrowego 1	C1384567	Biologically Active Substance
Korepresor receptora jądrowego RIP 140	C1384567	Biologically Active Substance
Represor RIP 140	C1384567	Biologically Active Substance
Czynnik jądrowy RIP 140	C1384567	Biologically Active Substance
Zespół komórek Sertoliego	C1384583	Congenital Abnormality
Aplazja komórek zarodkowych	C1384583	Congenital Abnormality
Amniotomia	C1384591	Therapeutic or Preventive Procedure
Badanie palpacyjne przez odbytnicę	C1384593	Diagnostic Procedure
Badanie palcem przez odbytnicę	C1384593	Diagnostic Procedure
Dibromek 4,4'-(3-okso-1,5-pentanediylo) bis (N,N-dimetylo-N-2-propenylo) benzenaminium	C1384605	Pharmacologic Substance
Dyspareunia	C1384606	Finding
Niedostosowanie płciowe	C1384606	Finding
Bolesne spółkowanie	C1384606	Finding
Niezdolność osiągania orgazmu	C1384606	Finding
Ubytek słuchu	C1384666	Disease or Syndrome
Niedosłuch	C1384666	Disease or Syndrome
Tętnica pępowinowa pojedyncza	C1384670	Congenital Abnormality
Pojedyncza tętnica pępowinowa	C1384670	Congenital Abnormality
Narażenie podczas wojny	C1390376	Finding
Narażenie bojowe	C1390376	Finding
Narażenie wojenne	C1390376	Finding
Przyrost ciężaru ciała w ciąży	C1398625	Finding
Wzrost wagi matki	C1398625	Finding
Przyrost masy ciała w ciąży	C1398625	Finding
Retencja poporodowej masy ciała	C1398625	Finding
Hemikrania napadowa	C1399352	Disease or Syndrome
Puchlina pochwy	C1399870	Disease or Syndrome
Ciąża śródścienna	C1401136	Disease or Syndrome
Ciąża śródmiąższowa	C1401136	Disease or Syndrome
Ofiary katastrof	C1405990	Finding
Ofiary klęsk żywiołowych	C1405990	Finding
Receptor Toll-podobny 4	C1411976	Receptor
Niedokrwienie krezki	C1412000	Disease or Syndrome
Niedokrwienie krezki jelit	C1412000	Disease or Syndrome
Niedokrwienie krezki okluzyjne	C1412000	Disease or Syndrome
Zakrzepica żylna krezki	C1412000	Disease or Syndrome
Niewydolność naczyń krezki	C1412000	Disease or Syndrome
Niedokrwienie krezki nieokluzyjne	C1412000	Disease or Syndrome
ATPazy transportujące arseniny	C1412015	Enzyme
Dekarboksylazy aminokwasów L-aromatycznych	C1412028	Enzyme
Dekarboksylazy aminokwasów aromatycznych	C1412028	Enzyme
Oksydaza NADPH 1	C1417769	Enzyme
NOX1	C1417769	Enzyme
Białko NOX1	C1417769	Enzyme
Darunawir	C1435444	Pharmacologic Substance
Acetogeniny	C1435950	Pharmacologic Substance
Związki acetogeninowe	C1435950	Pharmacologic Substance
Eszopiklon	C1436328	Pharmacologic Substance
Białka aktywatora sfingolipidów	C1436598	Biologically Active Substance
Receptory lizofosfolipidu	C1436953	Receptor
Kinaza Aurora B	C1439287	Enzyme
Wyrośla kostne	C1442903	Disease or Syndrome
Egzostozy	C1442903	Disease or Syndrome
Metaloendopeptydazy	C1442934	Enzyme
Metaloproteinazy	C1442934	Enzyme
Zapalenie płuc szpitalne	C1443237	Disease or Syndrome
Inhibitory proteasomu	C1443643	Pharmacologic Substance
Kalcymimetyki	C1443768	Pharmacologic Substance
Leki kalcymimetyczne	C1443768	Pharmacologic Substance
Środki kalcymimetyczne	C1443768	Pharmacologic Substance
Broń masowego rażenia	C1443860	Manufactured Object
Broń masowej zagłady	C1443860	Manufactured Object
Profilaktyka poekspozycyjna	C1443861	Therapeutic or Preventive Procedure
Sprzęt ochrony osobistej	C1443871	Manufactured Object
Aerococcaceae	C1444108	Bacterium
Objętość erytrocytów	C1446565	Clinical Attribute
Hodowle tkankowe	C1446951	Laboratory Procedure
Białka adaptorowe transportu pęcherzykowego	C1447035	Biologically Active Substance
Modrak	C1448090	Plant
Rozpoznawanie wzorców automatyczne	C1448473	Mental Process
Metody automatycznego rozpoznawania wzorca	C1448473	Mental Process
Zautomatyzowane rozpoznawanie wzorca	C1448473	Mental Process
Automatyczne rozpoznawanie wzorca	C1448473	Mental Process
System rozpoznawania wzorców	C1448473	Mental Process
Elongacja łańcucha białkowego translacyjna	C1448474	Genetic Function
Inicjacja łańcucha białkowego translacyjna	C1448475	Genetic Function
Terminacja łańcucha białkowego translacyjna	C1448476	Genetic Function
Regeneracja tkanek okołozębowych sterowana	C1448477	Therapeutic or Preventive Procedure
Sterowana regeneracja tkanek okołozębowych	C1448477	Therapeutic or Preventive Procedure
Czynnik transkrypcji AraC	C1448506	Biologically Active Substance
Pobieranie narządów i tkanek	C1449271	Therapeutic or Preventive Procedure
Mikroskopia elektronowa z filtrem energii	C1449551	Laboratory Procedure
Obrazowanie spektroskopowe elektronowe	C1449551	Laboratory Procedure
Mikroskopia elektronowa transmisyjna z filtrem energii	C1449551	Laboratory Procedure
Szczepionki przeciw wirusom Ebola	C1449556	Immunologic Factor
Pozyskiwanie narządów i tkanek	C1449558	Health Care Activity
Karty dawców	C1449558	Health Care Activity
Systemy pozyskiwania narządów	C1449558	Health Care Activity
Selekcja dawców	C1449559	Health Care Activity
Metody hodowli embrionów	C1449561	Laboratory Procedure
Hodowla komórkowa pierwotna	C1449562	Laboratory Procedure
Pierwotna hodowla komórkowa	C1449562	Laboratory Procedure
Dermoskopia	C1449565	Diagnostic Procedure
Modyfikacja białka translacyjna	C1449566	Molecular Function
Procedury analityczne na mikrochipach	C1449571	Laboratory Procedure
Mikrochipy w procedurach analitycznych	C1449571	Laboratory Procedure
Analityka z użyciem mikroczipów	C1449571	Laboratory Procedure
Analiza na mikrochipach	C1449571	Laboratory Procedure
Microchipowe procedury analityczne	C1449571	Laboratory Procedure
Analiza mikromacierzy	C1449575	Laboratory Procedure
Czipy	C1449575	Laboratory Procedure
Mikromacierze	C1449575	Laboratory Procedure
Badanie mikromacierzy	C1449575	Laboratory Procedure
Metoda analizy mikromacierzy	C1449575	Laboratory Procedure
Technika z użyciem mikromacierzy	C1449575	Laboratory Procedure
Metody mikroupłynniania	C1449576	Laboratory Procedure
Metody analityczne mikroupłynniania	C1449576	Laboratory Procedure
Analiza mikroupłynniania	C1449576	Laboratory Procedure
Elektroforeza mikrochipowa	C1449577	Laboratory Procedure
Prawa dotyczące rozrodczości	C1449584	Idea or Concept
Modyfikowanie ciała nielecznicze	C1449590	Individual Behavior
Zastyganie kataleptyczne	C1449593	Individual Behavior
Kataleptyczna reakcja zastygnięcia w bezruchu	C1449593	Individual Behavior
Bezruch toniczny	C1449594	Individual Behavior
Niemożność wykonania ruchu toniczna	C1449594	Individual Behavior
Pokrywa lodowa	C1449599	Natural Phenomenon or Process
Lodowiec	C1449599	Natural Phenomenon or Process
Polarny Szelf Morski	C1449599	Natural Phenomenon or Process
Metody hodowli	C1449619	Laboratory Procedure
Techniki hodowli	C1449619	Laboratory Procedure
Plantibodies MeSH	C1449622	Immunologic Factor
Ciała neuroepitelialne	C1449623	Cell
Ciała nerwowo-nabłonkowe	C1449623	Cell
Komórki neuroepitelialne	C1449624	Cell
Komórki nerwowo-nabłonkowe	C1449624	Cell
Biblioteki elektroniczne	C1449627	Manufactured Object
Biblioteki wirtualne	C1449627	Manufactured Object
Umieralność płodowa	C1449632	Quantitative Concept
Śmiertelność płodowa	C1449632	Quantitative Concept
Późna umieralność płodowa	C1449632	Quantitative Concept
Rozpoznawanie wzorców fizjologiczne	C1449634	Mental Process
Tymoviridae	C1449648	Virus
Analiza mikromacierzy tkankowych	C1449652	Laboratory Procedure
Testy mikrotkankowe	C1449652	Laboratory Procedure
Mikromacierze tkankowe	C1449652	Laboratory Procedure
Technika mikromacierzy tkankowych	C1449652	Laboratory Procedure
Metoda mikromacierzy tkankowych	C1449652	Laboratory Procedure
Układy wielkocząsteczkowe	C1449655	Chemical Viewed Structurally
Kompleksy wielkocząsteczkowe	C1449655	Chemical Viewed Structurally
Bilobalidy	C1449660	Organic Chemical
Alkaloidy tryptaminy sekologaninowe	C1449663	Biologically Active Substance
Związki makrocykliczne	C1449665	Organic Chemical
Laktamy makrocykliczne	C1449667	Organic Chemical
Pirazolonu pochodne	C1449668	Organic Chemical
Substancje humusowe	C1449672	Biologically Active Substance
Crambeida	C1449673	Eukaryote
Alkaloidy amarylkowatych	C1449675	Organic Chemical
Motywy węzła cystyny	C1449676	Amino Acid Sequence
Cyklotydy	C1449677	Amino Acid, Peptide, or Protein
Blokery receptora 1 angiotensyny II	C1449680	Pharmacologic Substance
Blokery receptora 1 dla angiotensyny II	C1449680	Pharmacologic Substance
Antagoniści receptora 1 dla angiotensyny II	C1449680	Pharmacologic Substance
Sartany	C1449680	Pharmacologic Substance
Garbniki hydrolizujące	C1449691	Organic Chemical
Masa guza	C1449699	Diagnostic Procedure
Waga guza	C1449699	Diagnostic Procedure
Ciężar guza	C1449699	Diagnostic Procedure
Objętość guza	C1449699	Diagnostic Procedure
Rozmiar guza	C1449699	Diagnostic Procedure
Wielkość guza	C1449699	Diagnostic Procedure
Alfa-cyklodekstryny	C1449700	Organic Chemical
Beta-cyklodekstryny	C1449701	Organic Chemical
Inhibitory kinaz białkowych	C1449702	Pharmacologic Substance
Pomostowanie tętnic wieńcowych na bijącym sercu	C1449706	Therapeutic or Preventive Procedure
OPCAB	C1449706	Therapeutic or Preventive Procedure
Cytometria laserowa skaningowa	C1449707	Laboratory Procedure
Metody redukcji leukocytów	C1449708	Therapeutic or Preventive Procedure
Piroloiminochinonu pochodne	C1449710	Organic Chemical
Eksteiny	C1449716	Amino Acid, Peptide, or Protein
Białka zewnętrzne	C1449716	Amino Acid, Peptide, or Protein
Rewolucja amerykańska	C1449757	Activity
I wojna światowa	C1449759	Activity
Konflikt wietnamski	C1449760	Event
Wojna w Zatoce Perskiej	C1449761	Activity
Wojna secesyjna	C1449762	Activity
Wojna hiszpańsko-amerykańska 1898	C1449763	Activity
Wojna rosyjsko-japońska	C1449764	Activity
Wojna krymska	C1449766	Activity
Rewolucja francuska	C1449767	Activity
Atak terrorystyczny 11 września	C1449772	Activity
Katastrofa nuklearna w Czarnobylu	C1449773	Human-caused Phenomenon or Process
